,0,1,2,3,4,5
323,2021-11-22 07:15:00,3693.61,3695.94,3693.0,3695.11,3836
324,2021-11-22 07:00:00,3696.0,3696.0,3696.0,3696.0,430
325,2021-11-22 06:30:00,3696.0,3697.35,3696.0,3697.35,480
326,2021-11-22 05:00:00,3698.0,3698.0,3698.0,3698.0,200
327,2021-11-22 04:15:00,3688.15,3700.0,3688.15,3700.0,1413
328,2021-11-19 19:45:00,3672.0,3672.0,3672.0,3672.0,151
329,2021-11-19 19:15:00,3672.0,3672.0,3672.0,3672.0,130
330,2021-11-19 19:00:00,3672.0,3672.0,3672.0,3672.0,644
331,2021-11-19 18:15:00,3672.25,3672.25,3672.25,3672.25,429
332,2021-11-19 17:45:00,3672.0,3672.0,3672.0,3672.0,334
333,2021-11-19 17:30:00,3673.0,3676.57,3672.0,3672.25,2271
334,2021-11-19 17:15:00,3672.07,3672.5,3672.07,3672.5,402
335,2021-11-19 17:00:00,3672.01,3676.57,3672.01,3672.2,2536
336,2021-11-19 16:45:00,3673.0,3676.57,3672.0,3672.5,5672
337,2021-11-19 16:30:00,3673.62,3676.57,3672.0,3672.5,19693
338,2021-11-19 16:15:00,3676.57,3676.57,3674.69,3674.69,234514
339,2021-11-19 16:00:00,3687.31,3690.1599,3675.72,3676.82,249795
340,2021-11-19 15:45:00,3685.9564,3689.66,3677.0,3686.981,167630
341,2021-11-19 15:30:00,3694.23,3697.65,3686.0,3686.02,102377
342,2021-11-19 15:15:00,3703.15,3703.45,3694.34,3695.691,95122
343,2021-11-19 15:00:00,3707.13,3708.36,3698.44,3701.0,78132
344,2021-11-19 14:45:00,3713.825,3718.32,3702.61,3708.1,97163
345,2021-11-19 14:30:00,3714.52,3720.5221,3711.4201,3713.3605,112054
346,2021-11-19 14:15:00,3714.41,3716.2199,3704.5286,3714.56,81995
347,2021-11-19 14:00:00,3704.99,3714.9,3703.04,3713.3075,112099
348,2021-11-19 13:45:00,3686.695,3704.865,3686.695,3704.39,150986
349,2021-11-19 13:30:00,3718.99,3719.49,3682.6801,3687.49,216720
350,2021-11-19 13:15:00,3724.02,3727.96,3717.5,3718.3,77267
351,2021-11-19 13:00:00,3731.1775,3731.2727,3715.8026,3723.21,129630
352,2021-11-19 12:45:00,3745.025,3747.7909,3726.05,3731.235,98484
353,2021-11-19 12:30:00,3743.28,3747.47,3737.655,3745.5,84501
354,2021-11-19 12:15:00,3753.385,3756.15,3741.2464,3744.99,105485
355,2021-11-19 12:00:00,3753.1875,3762.145,3751.45,3754.48,184334
356,2021-11-19 11:45:00,3754.12,3757.0,3747.794,3753.18,112767
357,2021-11-19 11:30:00,3749.44,3759.6696,3746.35,3752.195,145512
358,2021-11-19 11:15:00,3742.075,3755.87,3740.48,3749.4399,165574
359,2021-11-19 11:00:00,3741.005,3744.6447,3731.31,3741.97,102041
360,2021-11-19 10:45:00,3733.195,3745.0,3726.5571,3740.71,132994
361,2021-11-19 10:30:00,3730.8012,3748.85,3725.51,3733.67,203718
362,2021-11-19 10:15:00,3756.19,3756.19,3718.0,3731.5,336631
363,2021-11-19 10:00:00,3748.01,3756.9,3735.84,3754.91,305512
364,2021-11-19 09:45:00,3712.69,3749.72,3705.18,3748.52,779517
365,2021-11-19 09:30:00,3709.0,3718.0,3707.11,3709.14,26029
366,2021-11-19 09:15:00,3709.74,3712.85,3708.5,3709.0,8137
367,2021-11-19 09:00:00,3709.74,3710.0,3708.71,3710.0,1989
368,2021-11-19 08:45:00,3707.92,3710.01,3707.89,3710.0,5319
369,2021-11-19 08:30:00,3710.0,3710.0,3707.92,3709.9983,3278
370,2021-11-19 08:15:00,3700.8431,3715.0,3700.8431,3713.0,15502
371,2021-11-19 08:00:00,3702.03,3711.55,3702.03,3711.2,5932
372,2021-11-19 07:45:00,3700.0,3705.0,3700.0,3704.5,2189
373,2021-11-19 07:30:00,3700.3,3702.0,3700.3,3702.0,1992
374,2021-11-19 07:15:00,3703.95,3705.16,3702.06,3703.0,5149
375,2021-11-19 07:00:00,3699.0,3701.24,3699.0,3700.5,858
376,2021-11-19 06:45:00,3700.0,3700.0,3700.0,3700.0,201
377,2021-11-19 05:45:00,3702.97,3702.97,3702.97,3702.97,251
378,2021-11-19 05:30:00,3702.0,3703.0,3702.0,3703.0,546
379,2021-11-19 05:15:00,3704.65,3704.65,3702.0,3702.0,1028
380,2021-11-19 05:00:00,3705.0,3705.0,3702.0,3702.0,1140
381,2021-11-19 04:45:00,3710.97,3710.97,3705.0,3705.0,838
382,2021-11-19 04:15:00,3714.48,3714.48,3714.48,3714.48,281
383,2021-11-18 20:00:00,3700.0,3700.0,3698.2,3698.2,1415
384,2021-11-18 19:45:00,3698.51,3698.51,3698.51,3698.51,110
385,2021-11-18 19:15:00,3699.0,3701.0,3699.0,3700.02,1863
386,2021-11-18 19:00:00,3699.0,3699.0,3699.0,3699.0,454
387,2021-11-18 18:45:00,3700.0,3702.0,3698.23,3698.23,906
388,2021-11-18 18:30:00,3701.0,3701.0,3701.0,3701.0,757
389,2021-11-18 18:15:00,3700.0001,3702.49,3700.0001,3702.49,457
390,2021-11-18 18:00:00,3701.33,3702.0,3701.0,3701.0,1898
391,2021-11-18 17:45:00,3703.0,3703.0,3700.0,3701.0,2136
392,2021-11-18 17:30:00,3701.02,3702.0,3701.02,3702.0,1157
393,2021-11-18 17:15:00,3702.88,3702.88,3702.88,3702.88,986
394,2021-11-18 17:00:00,3700.03,3702.88,3696.06,3696.06,3168
395,2021-11-18 16:45:00,3696.06,3700.0,3696.06,3700.0,9334
396,2021-11-18 16:30:00,3696.06,3696.06,3695.0,3695.0,529
397,2021-11-18 16:15:00,3698.02,3699.01,3695.99,3696.06,89245
398,2021-11-18 16:00:00,3693.225,3704.2,3692.27,3696.07,551078
399,2021-11-18 15:45:00,3681.7372,3694.0,3680.15,3693.585,249783
400,2021-11-18 15:30:00,3679.265,3681.15,3671.55,3681.15,136800
401,2021-11-18 15:15:00,3667.43,3684.8399,3665.735,3679.2517,164531
402,2021-11-18 15:00:00,3671.08,3675.07,3664.24,3669.12,93694
403,2021-11-18 14:45:00,3672.22,3679.0,3663.018,3669.965,133788
404,2021-11-18 14:30:00,3682.51,3682.68,3668.09,3672.5,109715
405,2021-11-18 14:15:00,3680.18,3684.2,3674.0,3682.29,138279
406,2021-11-18 14:00:00,3678.93,3682.67,3676.195,3680.18,110616
407,2021-11-18 13:45:00,3669.7,3679.3,3667.6105,3679.21,114879
408,2021-11-18 13:30:00,3670.77,3674.55,3666.0,3669.46,105397
409,2021-11-18 13:15:00,3662.56,3674.97,3662.56,3669.9234,158958
410,2021-11-18 13:00:00,3659.32,3665.0,3651.17,3663.83,144916
411,2021-11-18 12:45:00,3674.4,3674.5,3658.39,3659.86,144117
412,2021-11-18 12:30:00,3673.5959,3679.75,3670.0,3673.8,136741
413,2021-11-18 12:15:00,3664.99,3676.285,3664.79,3672.97,216372
414,2021-11-18 12:00:00,3667.67,3673.0,3662.0,3664.7605,245452
415,2021-11-18 11:45:00,3648.455,3667.7224,3645.8,3666.1604,248846
416,2021-11-18 11:30:00,3633.81,3652.57,3631.5,3648.0,291366
417,2021-11-18 11:15:00,3637.01,3637.425,3622.0,3632.915,173718
418,2021-11-18 11:00:00,3621.96,3638.0,3618.3161,3637.01,239915
419,2021-11-18 10:45:00,3608.61,3628.39,3608.0042,3620.0,282712
420,2021-11-18 10:30:00,3603.6,3612.31,3596.97,3607.805,203589
421,2021-11-18 10:15:00,3581.7201,3622.0,3581.7201,3605.695,479812
422,2021-11-18 10:00:00,3577.61,3586.65,3563.61,3583.64,197174
423,2021-11-18 09:45:00,3566.35,3583.99,3561.0,3580.05,245195
424,2021-11-18 09:30:00,3571.0,3571.0,3562.0,3564.25,5099
425,2021-11-18 09:15:00,3567.06,3569.99,3567.06,3569.99,396
426,2021-11-18 09:00:00,3570.89,3570.89,3570.89,3570.89,460
427,2021-11-18 08:30:00,3570.01,3570.01,3570.01,3570.01,181
428,2021-11-18 08:15:00,3566.0,3572.0,3540.128,3571.0,4424
429,2021-11-18 08:00:00,3570.0,3572.29,3570.0,3572.29,1988
430,2021-11-18 07:45:00,3566.31,3571.58,3566.31,3570.05,3195
431,2021-11-18 07:30:00,3564.79,3566.32,3563.82,3566.32,1681
432,2021-11-18 07:15:00,3564.0,3566.0,3564.0,3565.5,939
433,2021-11-17 20:00:00,3559.0,3559.0,3559.0,3559.0,443
434,2021-11-17 19:00:00,3559.0,3559.0,3559.0,3559.0,150
435,2021-11-17 18:30:00,3556.23,3556.23,3555.0,3555.0,340
436,2021-11-17 17:30:00,3559.0,3559.0,3555.0,3555.0,493
437,2021-11-17 17:15:00,3558.0,3558.0,3558.0,3558.0,418
438,2021-11-17 17:00:00,3549.0,3549.0,3549.0,3549.0,3639
439,2021-11-17 16:45:00,3549.0,3552.55,3549.0,3552.55,1181
440,2021-11-17 16:15:00,3549.0,3549.11,3548.19,3549.0,50740
441,2021-11-17 16:00:00,3556.0,3558.0,3545.35,3548.86,195688
442,2021-11-17 15:45:00,3553.48,3559.0,3552.5699,3555.13,68691
443,2021-11-17 15:30:00,3556.995,3560.0,3552.0,3553.0,70800
444,2021-11-17 15:15:00,3562.0,3562.0,3547.66,3557.6899,79256
445,2021-11-17 15:00:00,3555.71,3563.2299,3554.11,3562.0,54354
446,2021-11-17 14:45:00,3561.435,3563.9999,3555.85,3555.85,48922
447,2021-11-17 14:30:00,3569.15,3569.37,3560.28,3562.33,43058
448,2021-11-17 14:15:00,3571.64,3571.64,3565.9384,3568.045,32388
449,2021-11-17 14:00:00,3567.39,3572.5,3565.5,3571.68,49089
450,2021-11-17 13:45:00,3566.02,3567.46,3560.56,3565.93,40259
451,2021-11-17 13:30:00,3561.5,3567.0,3558.0451,3566.67,54402
452,2021-11-17 13:15:00,3571.89,3573.256,3560.0,3561.72,72516
453,2021-11-17 13:00:00,3579.66,3582.43,3570.55,3572.55,79042
454,2021-11-17 12:45:00,3572.14,3581.0,3571.27,3580.64,66541
455,2021-11-17 12:30:00,3580.52,3582.87,3571.0,3572.15,75965
456,2021-11-17 12:15:00,3578.045,3587.245,3578.04,3580.0,157905
457,2021-11-17 12:00:00,3568.9999,3579.12,3567.69,3578.78,74818
458,2021-11-17 11:45:00,3558.0,3569.99,3557.0865,3569.2,52292
459,2021-11-17 11:30:00,3559.71,3563.59,3554.62,3558.72,43186
460,2021-11-17 11:15:00,3552.75,3561.3751,3551.2582,3559.6,68918
461,2021-11-17 11:00:00,3564.0,3566.0,3549.54,3554.33,59462
462,2021-11-17 10:45:00,3565.0,3567.643,3555.0,3564.22,88517
463,2021-11-17 10:30:00,3578.48,3579.305,3565.41,3566.27,88770
464,2021-11-17 10:15:00,3566.05,3582.0,3565.0001,3578.375,133273
465,2021-11-17 10:00:00,3576.5,3583.0,3560.9801,3568.36,181933
466,2021-11-17 09:45:00,3564.72,3580.0,3559.95,3576.495,332478
467,2021-11-17 09:30:00,3559.98,3564.95,3558.0,3564.95,3377
468,2021-11-17 09:15:00,3559.6,3561.0,3558.73,3560.0,2753
469,2021-11-17 09:00:00,3557.0,3557.0,3540.7,3540.7,1515
470,2021-11-17 08:45:00,3555.01,3555.04,3555.01,3555.04,322
471,2021-11-17 08:30:00,3554.3874,3554.3874,3554.3874,3554.3874,760
472,2021-11-17 08:15:00,3550.75,3559.94,3531.849,3554.5,5207
473,2021-11-17 08:00:00,3559.0,3559.0,3558.89,3558.89,459
474,2021-11-17 07:45:00,3551.0,3561.0,3551.0,3561.0,1989
475,2021-11-17 07:30:00,3552.49,3552.49,3552.49,3552.49,310
476,2021-11-17 07:00:00,3550.67,3550.67,3550.67,3550.67,1851
477,2021-11-16 19:00:00,3543.5,3543.5,3543.5,3543.5,225
478,2021-11-16 18:30:00,3541.0,3541.0,3541.0,3541.0,215
479,2021-11-16 17:45:00,3542.0,3542.0,3541.0001,3541.0001,437
480,2021-11-16 17:15:00,3541.0,3541.0,3541.0,3541.0,208
481,2021-11-16 16:45:00,3540.7,3540.7,3540.7,3540.7,355
482,2021-11-16 16:30:00,3542.0,3542.0,3542.0,3542.0,299
483,2021-11-16 16:15:00,3540.7,3541.25,3540.5,3540.75,129783
484,2021-11-16 16:00:00,3545.25,3545.4705,3537.0,3540.7,161510
485,2021-11-16 15:45:00,3548.19,3550.0,3542.75,3546.98,68912
486,2021-11-16 15:30:00,3541.72,3551.0,3539.0,3549.975,70499
487,2021-11-16 15:15:00,3542.67,3543.22,3538.98,3541.55,51474
488,2021-11-16 15:00:00,3541.235,3546.03,3540.71,3542.945,36291
489,2021-11-16 14:45:00,3541.7399,3542.648,3539.8205,3540.25,32294
490,2021-11-16 14:30:00,3542.2,3543.51,3539.28,3542.01,48903
491,2021-11-16 14:15:00,3546.775,3547.36,3540.25,3542.87,36895
492,2021-11-16 14:00:00,3546.89,3547.9899,3542.73,3547.76,47627
493,2021-11-16 13:45:00,3547.56,3548.0018,3545.0,3547.03,45910
494,2021-11-16 13:30:00,3554.48,3555.02,3546.51,3546.7,40591
495,2021-11-16 13:15:00,3557.99,3558.28,3554.0,3554.2079,37342
496,2021-11-16 13:00:00,3561.19,3562.5899,3558.29,3558.29,29537
497,2021-11-16 12:45:00,3557.99,3562.06,3556.02,3561.59,40146
498,2021-11-16 12:30:00,3561.01,3563.07,3555.39,3558.2,37032
499,2021-11-16 12:15:00,3557.77,3562.0,3554.0,3561.294,36815
500,2021-11-16 12:00:00,3551.0,3559.843,3550.8073,3557.15,54856
501,2021-11-16 11:45:00,3561.34,3563.32,3550.01,3550.01,55941
502,2021-11-16 11:30:00,3560.35,3565.9099,3558.5306,3560.79,84204
503,2021-11-16 11:15:00,3544.58,3560.35,3543.8441,3560.33,82560
504,2021-11-16 11:00:00,3539.385,3546.39,3537.113,3544.67,57484
505,2021-11-16 10:45:00,3525.2,3540.4177,3525.1466,3537.88,87564
506,2021-11-16 10:30:00,3548.47,3550.59,3528.0,3528.2264,143903
507,2021-11-16 10:15:00,3539.99,3551.375,3539.26,3548.06,100804
508,2021-11-16 10:00:00,3562.59,3564.6,3538.48,3539.96,150748
509,2021-11-16 09:45:00,3539.0,3576.5,3539.0,3561.26,237509
510,2021-11-16 09:30:00,3539.1,3539.99,3538.68,3538.68,2524
511,2021-11-16 09:15:00,3540.0,3542.0,3540.0,3540.0,822
512,2021-11-16 09:00:00,3542.0,3542.31,3542.0,3542.0,2354
513,2021-11-16 08:45:00,3546.5,3548.0,3546.5,3548.0,1098
514,2021-11-16 08:30:00,3545.4786,3545.4786,3545.398,3545.398,226
515,2021-11-16 08:15:00,3538.0001,3544.03,3535.0787,3544.03,1598
516,2021-11-16 07:45:00,3543.89,3543.89,3543.89,3543.89,115
517,2021-11-16 07:30:00,3536.02,3542.01,3536.0,3542.01,2161
518,2021-11-16 07:15:00,3544.37,3544.37,3535.94,3536.02,2956
519,2021-11-15 19:15:00,3546.0,3546.0,3546.0,3546.0,310
520,2021-11-15 18:45:00,3546.99,3546.99,3546.99,3546.99,173
521,2021-11-15 16:45:00,3545.68,3545.68,3545.68,3545.68,1710
522,2021-11-15 16:30:00,3543.5,3545.68,3543.5,3545.68,422
523,2021-11-15 16:15:00,3545.68,3545.68,3544.0,3544.0,129124
524,2021-11-15 16:00:00,3545.36,3547.13,3537.06,3545.69,150533
525,2021-11-15 15:45:00,3555.625,3555.625,3540.0,3546.0,73874
526,2021-11-15 15:30:00,3550.7991,3556.0059,3548.7484,3555.43,45695
527,2021-11-15 15:15:00,3552.915,3553.245,3544.62,3549.42,56486
528,2021-11-15 15:00:00,3560.0,3562.33,3547.68,3551.96,58089
529,2021-11-15 14:45:00,3557.325,3561.89,3553.83,3560.5332,63755
530,2021-11-15 14:30:00,3563.305,3564.52,3555.01,3560.14,54525
531,2021-11-15 14:15:00,3547.72,3567.33,3543.11,3561.5,103546
532,2021-11-15 14:00:00,3549.96,3553.0413,3547.865,3547.865,32315
533,2021-11-15 13:45:00,3549.43,3552.0,3547.43,3550.31,40626
534,2021-11-15 13:30:00,3548.0,3555.56,3545.01,3550.0,64926
535,2021-11-15 13:15:00,3539.575,3550.63,3538.73,3547.93,48330
536,2021-11-15 13:00:00,3543.61,3545.97,3537.22,3539.58,42172
537,2021-11-15 12:45:00,3539.075,3545.93,3536.0,3544.915,55361
538,2021-11-15 12:30:00,3541.52,3544.42,3531.6,3538.02,61199
539,2021-11-15 12:15:00,3531.345,3545.671,3531.345,3542.7465,59105
540,2021-11-15 12:00:00,3527.01,3536.7,3525.81,3532.37,81715
541,2021-11-15 11:45:00,3543.05,3552.5123,3527.0982,3529.09,88879
542,2021-11-15 11:30:00,3543.84,3549.27,3543.0,3543.0,57940
543,2021-11-15 11:15:00,3544.4607,3552.23,3542.25,3543.24,69706
544,2021-11-15 11:00:00,3541.5,3551.99,3539.02,3544.915,74262
545,2021-11-15 10:45:00,3551.99,3554.0,3535.0001,3542.475,116439
546,2021-11-15 10:30:00,3552.0,3557.33,3542.2101,3551.5,113309
547,2021-11-15 10:15:00,3584.51,3588.0,3546.52,3553.815,189085
548,2021-11-15 10:00:00,3576.95,3593.88,3572.0,3584.64,217480
549,2021-11-15 09:45:00,3537.0,3583.0,3532.0,3576.3691,312803
550,2021-11-15 09:30:00,3540.0,3540.0,3534.0,3538.77,7005
551,2021-11-15 09:15:00,3541.69,3543.0,3541.1,3541.1,2473
552,2021-11-15 09:00:00,3540.88,3540.88,3540.0,3540.0,1327
553,2021-11-15 08:45:00,3539.99,3542.27,3539.97,3542.27,1979
554,2021-11-15 08:30:00,3539.8,3540.0,3539.8,3540.0,928
555,2021-11-15 08:15:00,3534.9955,3536.57,3516.338,3536.57,2475
556,2021-11-15 08:00:00,3533.0,3534.5,3533.0,3534.5,767
557,2021-11-15 07:30:00,3534.5,3534.5,3534.5,3534.5,543
558,2021-11-15 06:00:00,3531.0,3531.0,3531.0,3531.0,200
559,2021-11-12 17:45:00,3525.15,3525.15,3525.15,3525.15,1373
560,2021-11-12 17:15:00,3525.23,3525.23,3524.89,3524.89,574
561,2021-11-12 17:00:00,3525.15,3525.15,3525.0,3525.0,1935
562,2021-11-12 16:45:00,3523.0,3525.15,3523.0,3524.51,6868
563,2021-11-12 16:30:00,3525.0,3525.3,3523.0,3523.0,2863
564,2021-11-12 16:15:00,3525.15,3525.15,3523.0,3525.0,117719
565,2021-11-12 16:00:00,3524.91,3527.52,3517.625,3525.97,185747
566,2021-11-12 15:45:00,3522.625,3529.75,3522.625,3526.48,84346
567,2021-11-12 15:30:00,3512.27,3523.5,3512.08,3522.66,81668
568,2021-11-12 15:15:00,3515.81,3516.1117,3507.24,3513.02,41429
569,2021-11-12 15:00:00,3511.24,3517.27,3509.85,3516.0,53094
570,2021-11-12 14:45:00,3513.42,3514.73,3506.135,3510.66,72732
571,2021-11-12 14:30:00,3517.95,3518.5,3513.025,3513.185,29254
572,2021-11-12 14:15:00,3520.12,3520.12,3516.71,3518.61,30494
573,2021-11-12 14:00:00,3524.79,3526.0,3519.64,3521.27,22598
574,2021-11-12 13:45:00,3521.8485,3525.41,3520.6601,3524.625,30023
575,2021-11-12 13:30:00,3522.89,3523.22,3516.435,3521.77,48130
576,2021-11-12 13:15:00,3527.33,3529.7678,3520.22,3522.9486,69391
577,2021-11-12 13:00:00,3538.0201,3538.52,3527.23,3529.9999,65536
578,2021-11-12 12:45:00,3534.5,3540.7262,3530.205,3539.1881,93367
579,2021-11-12 12:30:00,3534.455,3538.0,3531.31,3534.38,80605
580,2021-11-12 12:15:00,3519.37,3536.395,3518.39,3535.13,136975
581,2021-11-12 12:00:00,3516.26,3520.59,3511.5647,3518.36,71540
582,2021-11-12 11:45:00,3520.16,3522.84,3513.13,3515.9687,79895
583,2021-11-12 11:30:00,3513.58,3521.24,3512.89,3520.58,122183
584,2021-11-12 11:15:00,3495.64,3517.18,3495.5,3513.875,139004
585,2021-11-12 11:00:00,3485.17,3497.0,3482.9233,3495.55,79056
586,2021-11-12 10:45:00,3489.17,3490.26,3478.09,3484.82,50307
587,2021-11-12 10:30:00,3487.89,3488.44,3474.84,3486.0457,88430
588,2021-11-12 10:15:00,3472.28,3491.2645,3472.28,3485.58,110930
589,2021-11-12 10:00:00,3469.6,3485.0,3454.51,3476.0,136844
590,2021-11-12 09:45:00,3485.0,3487.07,3447.05,3469.6599,302083
591,2021-11-12 09:30:00,3490.99,3492.0,3472.5,3488.0,8618
592,2021-11-12 09:15:00,3488.0,3490.0,3472.5,3472.5,2222
593,2021-11-12 08:45:00,3486.99,3488.0,3486.99,3488.0,262
594,2021-11-12 08:30:00,3484.85,3484.85,3484.85,3484.85,638
595,2021-11-12 08:15:00,3478.14,3484.88,3463.819,3484.88,1671
596,2021-11-12 07:45:00,3481.9,3483.0,3480.0,3480.0,1813
597,2021-11-12 07:00:00,3480.5,3480.5,3480.5,3480.5,174
598,2021-11-12 05:45:00,3477.5,3477.5,3477.5,3477.5,411
599,2021-11-12 04:30:00,3485.0,3485.0,3485.0,3485.0,269
600,2021-11-11 20:00:00,3486.0,3486.0,3486.0,3486.0,417
601,2021-11-11 19:45:00,3484.2,3484.2,3484.2,3484.2,145
602,2021-11-11 19:30:00,3482.0,3484.2,3482.0,3484.2,1450
603,2021-11-11 19:15:00,3482.0,3482.0,3482.0,3482.0,197
604,2021-11-11 19:00:00,3479.12,3479.12,3479.12,3479.12,336
605,2021-11-11 18:30:00,3478.82,3478.82,3478.82,3478.82,362
606,2021-11-11 17:30:00,3476.5,3476.5,3476.5,3476.5,213
607,2021-11-11 17:00:00,3472.5,3472.5,3472.5,3472.5,292
608,2021-11-11 16:45:00,3472.5,3475.82,3472.5,3475.82,8317
609,2021-11-11 16:15:00,3472.5,3473.21,3471.31,3473.21,14987
610,2021-11-11 16:00:00,3473.24,3477.16,3468.0,3472.46,175869
611,2021-11-11 15:45:00,3478.25,3479.3099,3473.01,3473.52,67802
612,2021-11-11 15:30:00,3468.91,3479.75,3468.48,3477.56,77098
613,2021-11-11 15:15:00,3478.025,3480.1,3467.47,3468.93,79920
614,2021-11-11 15:00:00,3487.13,3487.14,3478.69,3479.0,55641
615,2021-11-11 14:45:00,3484.7,3493.48,3484.31,3486.6301,53998
616,2021-11-11 14:30:00,3484.17,3486.99,3482.07,3483.01,43220
617,2021-11-11 14:15:00,3490.15,3492.92,3482.1,3483.79,56620
618,2021-11-11 14:00:00,3489.79,3496.65,3489.71,3492.005,37076
619,2021-11-11 13:45:00,3496.86,3498.04,3489.69,3490.2646,44631
620,2021-11-11 13:30:00,3489.04,3497.9,3489.0,3496.96,43254
621,2021-11-11 13:15:00,3494.41,3494.42,3488.91,3489.22,36236
622,2021-11-11 13:00:00,3503.0,3503.68,3496.51,3498.07,21973
623,2021-11-11 12:45:00,3496.55,3504.93,3494.4112,3503.04,43850
624,2021-11-11 12:30:00,3503.03,3503.5,3488.0,3497.5157,69503
625,2021-11-11 12:15:00,3514.06,3517.0,3503.593,3503.705,59506
626,2021-11-11 12:00:00,3519.99,3522.4076,3511.14,3513.75,44035
627,2021-11-11 11:45:00,3515.395,3522.0,3510.93,3519.52,53842
628,2021-11-11 11:30:00,3505.935,3520.307,3504.5095,3515.05,68785
629,2021-11-11 11:15:00,3510.885,3513.38,3501.7391,3505.03,53942
630,2021-11-11 11:00:00,3521.35,3523.8283,3510.68,3510.68,76940
631,2021-11-11 10:45:00,3508.85,3523.8,3506.36,3521.52,100764
632,2021-11-11 10:30:00,3530.86,3531.79,3505.334,3507.78,105931
633,2021-11-11 10:15:00,3540.545,3543.07,3521.005,3532.1291,127867
634,2021-11-11 10:00:00,3513.04,3543.24,3511.1,3539.62,213351
635,2021-11-11 09:45:00,3513.0,3528.65,3502.0,3513.745,256407
636,2021-11-11 09:30:00,3516.89,3519.8,3515.46,3515.46,5650
637,2021-11-11 09:15:00,3516.99,3516.99,3513.65,3513.65,1629
638,2021-11-11 09:00:00,3516.0,3516.99,3515.25,3516.99,1008
639,2021-11-11 08:30:00,3514.0,3518.0,3514.0,3518.0,900
640,2021-11-11 08:15:00,3513.3036,3516.0,3473.345,3511.9796,4343
641,2021-11-11 08:00:00,3514.72,3515.0,3514.72,3515.0,623
642,2021-11-11 07:45:00,3512.6,3513.0,3512.0,3513.0,914
