,0,1,2,3,4,5
643,2021-11-11 07:30:00,3511.15,3512.94,3511.15,3512.94,544
644,2021-11-11 07:15:00,3510.11,3514.0,3510.11,3513.0,1942
645,2021-11-11 06:30:00,3510.0,3510.0,3510.0,3510.0,230
646,2021-11-11 05:00:00,3514.07,3514.08,3514.07,3514.08,906
647,2021-11-10 20:00:00,3492.0,3493.6,3492.0,3493.6,923
648,2021-11-10 19:45:00,3492.0,3492.0,3492.0,3492.0,129
649,2021-11-10 19:30:00,3488.0,3488.0,3488.0,3488.0,521
650,2021-11-10 19:15:00,3486.5,3487.9,3486.5,3487.9,762
651,2021-11-10 18:45:00,3487.94,3489.0,3487.94,3489.0,652
652,2021-11-10 18:30:00,3488.0,3488.0,3488.0,3488.0,209
653,2021-11-10 17:45:00,3482.05,3482.05,3482.05,3482.05,2914
654,2021-11-10 17:30:00,3488.0,3488.5,3488.0,3488.5,448
655,2021-11-10 17:15:00,3485.0,3485.0,3482.05,3482.05,758
656,2021-11-10 17:00:00,3482.05,3482.05,3482.05,3482.05,4978
657,2021-11-10 16:45:00,3482.25,3483.33,3482.05,3483.33,4666
658,2021-11-10 16:30:00,3485.0,3485.0,3482.05,3482.05,2320
659,2021-11-10 16:15:00,3482.05,3482.05,3480.0,3482.05,36590
660,2021-11-10 16:00:00,3465.5,3488.44,3463.09,3482.1067,346709
661,2021-11-10 15:45:00,3485.65,3489.55,3464.44,3464.99,167153
662,2021-11-10 15:30:00,3491.56,3498.54,3487.2,3487.2,115945
663,2021-11-10 15:15:00,3481.9,3495.0,3480.66,3489.96,119027
664,2021-11-10 15:00:00,3474.06,3494.175,3473.1,3482.45,137613
665,2021-11-10 14:45:00,3487.77,3496.0,3472.755,3474.7,158433
666,2021-11-10 14:30:00,3510.0,3510.41,3486.665,3486.665,170749
667,2021-11-10 14:15:00,3525.84,3527.32,3507.6537,3509.0,106269
668,2021-11-10 14:00:00,3537.63,3538.62,3520.0,3527.3884,131422
669,2021-11-10 13:45:00,3544.03,3552.34,3536.4355,3537.52,74667
670,2021-11-10 13:30:00,3533.55,3548.67,3532.0,3543.41,104234
671,2021-11-10 13:15:00,3567.63,3571.04,3528.31,3532.63,188963
672,2021-11-10 13:00:00,3564.95,3569.855,3559.08,3568.0,81959
673,2021-11-10 12:45:00,3578.995,3583.0099,3561.88,3564.3,132593
674,2021-11-10 12:30:00,3592.315,3593.23,3578.0,3578.585,74189
675,2021-11-10 12:15:00,3594.0,3596.92,3591.45,3592.91,57679
676,2021-11-10 12:00:00,3585.1,3593.02,3584.9034,3592.51,73413
677,2021-11-10 11:45:00,3591.54,3595.23,3584.63,3584.975,108056
678,2021-11-10 11:30:00,3601.81,3603.51,3591.64,3592.63,97085
679,2021-11-10 11:15:00,3599.06,3604.225,3597.44,3602.265,68518
680,2021-11-10 11:00:00,3589.3859,3605.45,3589.3859,3599.0,126757
681,2021-11-10 10:45:00,3591.81,3594.09,3585.81,3588.5,75528
682,2021-11-10 10:30:00,3592.78,3603.0,3588.45,3592.81,154210
683,2021-11-10 10:15:00,3593.97,3599.97,3583.6289,3591.61,141281
684,2021-11-10 10:00:00,3582.78,3597.42,3563.87,3593.905,260513
685,2021-11-10 09:45:00,3563.87,3588.0,3541.3387,3581.15,428189
686,2021-11-10 09:30:00,3571.0,3571.0,3560.0,3562.94,6313
687,2021-11-10 09:15:00,3569.0,3571.0,3569.0,3571.0,2154
688,2021-11-10 09:00:00,3564.53,3569.0,3560.04,3567.0,6348
689,2021-11-10 08:45:00,3580.0,3580.0,3561.55,3565.11,9327
690,2021-11-10 08:30:00,3582.0,3582.0,3581.9936,3581.9936,1409
691,2021-11-10 08:15:00,3578.0385,3583.0,3566.56,3567.29,2463
692,2021-11-10 08:00:00,3578.29,3581.0,3578.29,3581.0,700
693,2021-11-10 07:45:00,3574.99,3580.0,3574.99,3580.0,1476
694,2021-11-10 07:30:00,3573.0,3579.0,3573.0,3579.0,1500
695,2021-11-10 07:15:00,3566.9,3573.9,3566.9,3573.9,2851
696,2021-11-10 07:00:00,3565.0,3565.0,3565.0,3565.0,505
697,2021-11-10 06:45:00,3570.36,3570.36,3570.36,3570.36,396
698,2021-11-10 05:45:00,3568.11,3568.11,3568.11,3568.11,432
699,2021-11-10 05:15:00,3571.5,3571.5,3571.5,3571.5,173
700,2021-11-09 20:00:00,3582.1,3582.1,3580.97,3580.97,600
701,2021-11-09 18:30:00,3584.99,3584.99,3584.99,3584.99,104
702,2021-11-09 18:15:00,3582.0,3582.0,3580.97,3580.97,266
703,2021-11-09 17:45:00,3582.3814,3582.3814,3582.3814,3582.3814,128
704,2021-11-09 17:30:00,3584.96,3584.96,3584.96,3584.96,369
705,2021-11-09 17:15:00,3579.9999,3583.5,3579.9999,3583.5,1991
706,2021-11-09 17:00:00,3578.49,3579.89,3578.18,3579.89,766
707,2021-11-09 16:45:00,3576.23,3576.23,3576.23,3576.23,3569
708,2021-11-09 16:30:00,3577.57,3578.4088,3576.23,3578.4088,1460
709,2021-11-09 16:15:00,3576.23,3578.0,3576.23,3577.8,25538
710,2021-11-09 16:00:00,3576.06,3580.0511,3568.91,3577.65,329395
711,2021-11-09 15:45:00,3567.58,3578.22,3566.55,3575.59,112905
712,2021-11-09 15:30:00,3569.74,3571.52,3563.25,3567.6,102997
713,2021-11-09 15:15:00,3573.22,3576.55,3569.105,3569.51,104000
714,2021-11-09 15:00:00,3580.865,3582.02,3563.701,3572.221,161414
715,2021-11-09 14:45:00,3584.3,3587.53,3579.445,3580.47,78449
716,2021-11-09 14:30:00,3580.455,3589.28,3580.455,3585.115,119443
717,2021-11-09 14:15:00,3581.99,3584.325,3575.94,3580.76,119498
718,2021-11-09 14:00:00,3585.0,3588.3788,3575.7357,3582.99,109288
719,2021-11-09 13:45:00,3585.59,3589.0,3575.76,3584.4,119234
720,2021-11-09 13:30:00,3586.185,3593.77,3583.2562,3584.73,130974
721,2021-11-09 13:15:00,3589.9999,3592.16,3577.16,3585.191,156847
722,2021-11-09 13:00:00,3572.45,3591.8,3572.45,3589.2,223894
723,2021-11-09 12:45:00,3561.58,3572.41,3560.0,3572.41,100352
724,2021-11-09 12:30:00,3562.99,3564.0,3556.345,3562.0,58887
725,2021-11-09 12:15:00,3563.77,3564.95,3553.29,3564.3874,120654
726,2021-11-09 12:00:00,3564.61,3575.3,3558.52,3565.56,203148
727,2021-11-09 11:45:00,3539.28,3566.6,3537.33,3565.23,141484
728,2021-11-09 11:30:00,3539.4209,3542.455,3535.92,3539.6229,63064
729,2021-11-09 11:15:00,3537.84,3544.2,3532.61,3539.81,90516
730,2021-11-09 11:00:00,3542.75,3547.0,3527.5,3537.63,106624
731,2021-11-09 10:45:00,3523.105,3544.0,3519.84,3543.13,180501
732,2021-11-09 10:30:00,3510.73,3525.0,3510.05,3519.94,134274
733,2021-11-09 10:15:00,3516.655,3522.39,3501.425,3511.64,178961
734,2021-11-09 10:00:00,3531.3,3536.86,3511.07,3518.0,249059
735,2021-11-09 09:45:00,3515.25,3538.0,3505.14,3531.59,310862
736,2021-11-09 09:30:00,3514.9999,3515.3765,3514.9999,3515.3765,461
737,2021-11-09 09:00:00,3518.23,3520.0,3517.0,3519.0,1808
738,2021-11-09 08:45:00,3515.01,3520.0,3515.0,3518.0,7703
739,2021-11-09 08:30:00,3508.98,3512.0,3508.98,3512.0,1306
740,2021-11-09 08:15:00,3502.2075,3508.98,3480.258,3508.98,2374
741,2021-11-09 08:00:00,3504.0,3507.0,3504.0,3507.0,1077
742,2021-11-09 07:45:00,3504.0,3512.7,3504.0,3507.94,3126
743,2021-11-09 07:30:00,3498.0,3504.0,3498.0,3504.0,983
744,2021-11-08 19:45:00,3488.98,3488.98,3488.98,3488.98,200
745,2021-11-08 19:30:00,3490.0,3490.0,3490.0,3490.0,638
746,2021-11-08 19:00:00,3492.01,3492.01,3492.01,3492.01,198
747,2021-11-08 18:30:00,3492.1,3492.1,3492.1,3492.1,142
748,2021-11-08 17:30:00,3494.6,3494.6,3494.11,3494.11,714
749,2021-11-08 17:15:00,3494.68,3494.68,3494.68,3494.68,114
750,2021-11-08 17:00:00,3493.5,3493.5,3493.5,3493.5,1055
751,2021-11-08 16:45:00,3494.04,3494.04,3488.98,3488.98,1839
752,2021-11-08 16:30:00,3493.49,3495.8,3488.98,3495.8,3707
753,2021-11-08 16:15:00,3488.98,3492.21,3488.98,3491.0,67797
754,2021-11-08 16:00:00,3492.747,3499.85,3487.86,3487.89,230467
755,2021-11-08 15:45:00,3501.97,3504.44,3492.0,3492.49,123145
756,2021-11-08 15:30:00,3503.54,3504.83,3499.635,3502.03,122842
757,2021-11-08 15:15:00,3502.35,3508.0,3501.1521,3503.26,70670
758,2021-11-08 15:00:00,3499.53,3511.47,3499.53,3503.03,101123
759,2021-11-08 14:45:00,3494.48,3503.84,3490.39,3500.1,107663
760,2021-11-08 14:30:00,3507.117,3512.83,3492.3901,3495.001,137595
761,2021-11-08 14:15:00,3507.81,3510.7707,3505.33,3506.1501,51819
762,2021-11-08 14:00:00,3512.83,3513.3,3507.11,3507.46,46123
763,2021-11-08 13:45:00,3517.395,3518.24,3510.855,3512.445,40690
764,2021-11-08 13:30:00,3520.945,3521.41,3515.0801,3518.155,52184
765,2021-11-08 13:15:00,3515.471,3521.75,3513.975,3520.85,65640
766,2021-11-08 13:00:00,3510.64,3516.9044,3508.62,3516.9044,45716
767,2021-11-08 12:45:00,3511.39,3517.9841,3507.55,3509.875,73664
768,2021-11-08 12:30:00,3508.13,3512.25,3507.27,3509.79,54665
769,2021-11-08 12:15:00,3513.06,3513.9699,3507.82,3509.76,79541
770,2021-11-08 12:00:00,3516.65,3518.81,3510.0,3512.82,62399
771,2021-11-08 11:45:00,3529.3,3531.1666,3513.89,3518.21,66189
772,2021-11-08 11:30:00,3510.019,3530.47,3509.57,3529.31,107798
773,2021-11-08 11:15:00,3522.795,3523.6527,3509.05,3509.985,67581
774,2021-11-08 11:00:00,3516.84,3527.4823,3515.8,3523.87,103580
775,2021-11-08 10:45:00,3535.475,3540.8649,3516.92,3517.37,115978
776,2021-11-08 10:30:00,3541.29,3546.89,3529.91,3535.575,106126
777,2021-11-08 10:15:00,3552.01,3552.8,3523.24,3540.64,141657
778,2021-11-08 10:00:00,3563.2623,3567.95,3543.1001,3550.0,160839
779,2021-11-08 09:45:00,3523.24,3579.0,3520.86,3561.12,442792
780,2021-11-08 09:30:00,3522.0,3523.28,3518.26,3523.28,3269
781,2021-11-08 09:15:00,3522.0,3522.0,3518.41,3518.41,1250
782,2021-11-08 09:00:00,3520.0,3520.96,3520.0,3520.96,2120
783,2021-11-08 08:45:00,3521.0,3522.4,3521.0,3522.4,2820
784,2021-11-08 08:30:00,3518.01,3520.0,3518.01,3520.0,1575
785,2021-11-08 08:15:00,3519.23,3519.23,3510.193,3515.0,1552
786,2021-11-08 08:00:00,3517.25,3517.25,3515.5,3515.5,2291
787,2021-11-08 07:15:00,3517.5,3517.5,3517.5,3517.5,377
788,2021-11-05 20:00:00,3511.0,3511.4999,3511.0,3511.4999,279
789,2021-11-05 18:45:00,3511.0,3511.0,3511.0,3511.0,141
790,2021-11-05 18:30:00,3512.85,3512.99,3512.85,3512.99,716
791,2021-11-05 18:00:00,3511.85,3512.99,3511.85,3512.99,635
792,2021-11-05 17:30:00,3511.73,3511.73,3511.67,3511.67,858
793,2021-11-05 17:15:00,3515.0,3518.99,3510.0,3510.0,20483
794,2021-11-05 17:00:00,3514.75,3514.75,3514.5,3514.5,468
795,2021-11-05 16:45:00,3518.99,3518.99,3518.99,3518.99,1309
796,2021-11-05 16:30:00,3513.99,3514.0,3513.99,3514.0,879
797,2021-11-05 16:15:00,3518.99,3518.99,3514.42,3518.99,86453
798,2021-11-05 16:00:00,3523.41,3525.2,3516.32,3516.64,229140
799,2021-11-05 15:45:00,3519.12,3531.96,3518.15,3523.215,158865
800,2021-11-05 15:30:00,3520.73,3521.36,3510.52,3518.935,159809
801,2021-11-05 15:15:00,3546.4,3546.4,3507.13,3521.47,226312
802,2021-11-05 15:00:00,3545.14,3548.765,3544.13,3546.43,100195
803,2021-11-05 14:45:00,3549.49,3551.55,3544.68,3545.49,88423
804,2021-11-05 14:30:00,3544.13,3549.56,3540.8,3548.905,80439
805,2021-11-05 14:15:00,3546.09,3546.3,3539.38,3544.0459,80139
806,2021-11-05 14:00:00,3535.87,3547.81,3533.0,3547.0,104360
807,2021-11-05 13:45:00,3530.52,3538.46,3530.0,3536.55,146589
808,2021-11-05 13:30:00,3545.38,3548.7699,3529.87,3530.84,245100
809,2021-11-05 13:15:00,3547.99,3551.02,3541.12,3546.015,189496
810,2021-11-05 13:00:00,3554.18,3557.04,3546.7411,3548.33,121673
811,2021-11-05 12:45:00,3560.6945,3566.25,3551.58,3553.77,139489
812,2021-11-05 12:30:00,3553.3,3561.0,3548.69,3560.9039,172396
813,2021-11-05 12:15:00,3546.59,3554.9,3545.0,3554.4376,140956
814,2021-11-05 12:00:00,3545.243,3549.0,3543.75,3546.81,109729
815,2021-11-05 11:45:00,3535.3301,3546.94,3535.3301,3545.605,124559
816,2021-11-05 11:30:00,3538.565,3540.0,3533.7,3535.725,102617
817,2021-11-05 11:15:00,3538.81,3540.49,3529.65,3538.84,129064
818,2021-11-05 11:00:00,3530.43,3538.7,3525.0,3538.7,158146
819,2021-11-05 10:45:00,3526.2299,3534.32,3525.49,3530.58,108019
820,2021-11-05 10:30:00,3538.36,3542.51,3523.47,3525.585,194304
821,2021-11-05 10:15:00,3527.4,3546.36,3526.0201,3538.2119,342388
822,2021-11-05 10:00:00,3518.31,3527.04,3477.0,3527.04,420362
823,2021-11-05 09:45:00,3477.0,3518.76,3476.98,3518.38,504373
824,2021-11-05 09:30:00,3478.0,3478.0,3473.0,3473.0,3570
825,2021-11-05 09:15:00,3476.85,3478.0,3476.0,3476.0,1132
826,2021-11-05 09:00:00,3472.52,3475.01,3472.52,3474.76,2172
827,2021-11-05 08:45:00,3472.25,3485.0,3467.0,3472.01,11910
828,2021-11-05 08:30:00,3468.0,3471.0,3468.0,3471.0,2305
829,2021-11-05 08:15:00,3468.308,3468.308,3466.0,3466.0,1958
830,2021-11-05 08:00:00,3466.3,3467.0,3464.4,3466.98,1802
831,2021-11-05 07:45:00,3468.0,3468.0,3468.0,3468.0,275
832,2021-11-05 07:30:00,3474.2,3474.2,3469.99,3469.99,1258
833,2021-11-05 07:15:00,3480.0,3480.0,3475.13,3475.13,1021
834,2021-11-05 07:00:00,3478.0,3487.0,3478.0,3486.0,2700
835,2021-11-05 04:45:00,3468.0,3468.0,3468.0,3468.0,200
836,2021-11-05 04:15:00,3463.46,3463.46,3463.46,3463.46,142
837,2021-11-04 20:00:00,3472.0,3472.0,3472.0,3472.0,1935
838,2021-11-04 19:30:00,3475.1,3475.1,3472.0,3472.0,1569
839,2021-11-04 19:00:00,3475.0,3475.0,3475.0,3475.0,201
840,2021-11-04 17:45:00,3473.11,3473.11,3473.11,3473.11,694
841,2021-11-04 17:30:00,3477.0,3477.0,3474.99,3474.99,1188
842,2021-11-04 17:15:00,3472.12,3472.12,3472.03,3472.03,650
843,2021-11-04 17:00:00,3473.5,3477.0,3473.5,3477.0,4573
844,2021-11-04 16:15:00,3477.0,3477.0,3473.85,3476.5,37219
845,2021-11-04 16:00:00,3479.66,3487.0,3473.17,3477.04,379467
846,2021-11-04 15:45:00,3492.0,3498.25,3477.02,3479.5,211820
847,2021-11-04 15:30:00,3481.05,3491.075,3479.0,3490.57,127783
848,2021-11-04 15:15:00,3474.815,3481.445,3470.51,3481.27,158256
849,2021-11-04 15:00:00,3495.27,3498.625,3476.0,3476.715,139081
850,2021-11-04 14:45:00,3494.73,3498.36,3492.48,3494.49,107520
851,2021-11-04 14:30:00,3490.24,3496.99,3485.49,3493.48,134815
852,2021-11-04 14:15:00,3492.7,3493.33,3478.85,3490.21,178286
853,2021-11-04 14:00:00,3494.14,3497.76,3491.1551,3492.97,125171
854,2021-11-04 13:45:00,3486.12,3498.0,3485.3586,3494.55,201205
855,2021-11-04 13:30:00,3475.855,3485.435,3473.59,3484.5,161742
856,2021-11-04 13:15:00,3465.5,3476.74,3462.8292,3476.2,142855
857,2021-11-04 13:00:00,3462.63,3465.44,3458.2,3465.44,128055
858,2021-11-04 12:45:00,3462.67,3466.97,3458.22,3462.8,74832
859,2021-11-04 12:30:00,3461.56,3468.315,3457.235,3463.33,142516
860,2021-11-04 12:15:00,3459.135,3463.9999,3454.675,3461.62,134337
861,2021-11-04 12:00:00,3447.0,3458.98,3441.94,3458.76,124883
862,2021-11-04 11:45:00,3439.95,3446.75,3434.875,3446.35,109413
863,2021-11-04 11:30:00,3454.81,3456.54,3435.0,3439.39,162044
864,2021-11-04 11:15:00,3461.825,3461.825,3447.16,3454.09,203719
865,2021-11-04 11:00:00,3455.39,3465.43,3455.39,3461.89,234930
866,2021-11-04 10:45:00,3461.06,3465.99,3450.75,3453.55,207906
867,2021-11-04 10:30:00,3448.0,3463.77,3444.0,3462.51,308793
868,2021-11-04 10:15:00,3440.83,3448.0,3426.0001,3447.86,368619
869,2021-11-04 10:00:00,3402.79,3444.0,3402.79,3439.96,433163
870,2021-11-04 09:45:00,3370.0,3403.75,3365.0001,3402.442,378514
871,2021-11-04 09:30:00,3381.0,3381.0,3367.0,3370.2,9818
872,2021-11-04 09:15:00,3381.0,3381.81,3381.0,3381.81,3647
873,2021-11-04 08:45:00,3383.0,3383.0,3381.0,3381.0,772
874,2021-11-04 08:15:00,3391.0,3392.0,3375.54,3387.4999,2285
875,2021-11-04 08:00:00,3388.59,3388.59,3388.59,3388.59,445
876,2021-11-04 07:45:00,3385.0,3387.0,3385.0,3387.0,1235
877,2021-11-04 07:30:00,3388.59,3388.59,3388.59,3388.59,404
878,2021-11-04 07:15:00,3389.0,3389.25,3389.0,3389.25,1082
879,2021-11-04 04:45:00,3396.36,3396.36,3396.33,3396.33,1017
880,2021-11-04 04:30:00,3393.5,3393.5,3393.5,3393.5,254
881,2021-11-04 04:15:00,3389.0,3389.0,3389.0,3389.0,1908
882,2021-11-03 20:00:00,3388.67,3390.0,3388.67,3390.0,895
883,2021-11-03 19:30:00,3386.0,3386.0,3386.0,3386.0,106
884,2021-11-03 19:15:00,3388.0,3388.0,3388.0,3388.0,506
885,2021-11-03 18:45:00,3385.95,3385.95,3385.95,3385.95,151
886,2021-11-03 18:30:00,3384.0,3384.0,3384.0,3384.0,401
887,2021-11-03 18:15:00,3382.8,3383.25,3382.8,3383.25,674
888,2021-11-03 17:00:00,3380.11,3381.0,3380.11,3380.76,945
889,2021-11-03 16:45:00,3384.0,3384.0,3380.67,3380.67,4942
890,2021-11-03 16:30:00,3375.15,3379.5,3375.15,3379.5,1462
891,2021-11-03 16:15:00,3384.0,3384.0,3375.1,3375.1,82418
892,2021-11-03 16:00:00,3386.9,3393.05,3380.05,3384.0,314425
893,2021-11-03 15:45:00,3390.484,3394.92,3383.985,3387.0,216749
894,2021-11-03 15:30:00,3371.5832,3390.4816,3371.5832,3390.06,179721
895,2021-11-03 15:15:00,3372.155,3376.57,3370.0,3372.38,149083
896,2021-11-03 15:00:00,3357.87,3374.0,3357.81,3372.151,138588
897,2021-11-03 14:45:00,3355.14,3362.85,3350.5922,3357.02,117205
898,2021-11-03 14:30:00,3340.84,3356.0,3339.01,3354.94,106970
899,2021-11-03 14:15:00,3347.28,3367.767,3341.04,3341.71,230133
900,2021-11-03 14:00:00,3351.27,3356.8,3344.0,3348.34,153664
901,2021-11-03 13:45:00,3332.99,3352.41,3332.99,3351.262,175680
902,2021-11-03 13:30:00,3331.99,3332.44,3326.836,3332.44,35569
903,2021-11-03 13:15:00,3325.38,3332.02,3322.6897,3332.02,40078
904,2021-11-03 13:00:00,3329.82,3330.15,3324.49,3326.0999,42438
905,2021-11-03 12:45:00,3331.5,3334.36,3329.095,3329.99,54399
906,2021-11-03 12:30:00,3335.84,3335.91,3329.44,3332.555,72300
907,2021-11-03 12:15:00,3328.32,3340.0,3327.92,3336.785,124349
908,2021-11-03 12:00:00,3319.34,3330.99,3317.8,3328.46,95509
909,2021-11-03 11:45:00,3313.0,3319.0,3309.42,3319.0,46478
910,2021-11-03 11:30:00,3314.11,3316.2143,3310.9,3314.39,45707
911,2021-11-03 11:15:00,3315.375,3315.9,3309.63,3314.17,53878
912,2021-11-03 11:00:00,3316.3,3320.53,3312.5,3314.77,62736
913,2021-11-03 10:45:00,3316.43,3320.54,3313.841,3316.47,57159
914,2021-11-03 10:30:00,3315.39,3322.54,3315.0,3315.65,84407
915,2021-11-03 10:15:00,3323.29,3324.75,3311.535,3314.73,98331
916,2021-11-03 10:00:00,3320.96,3326.9053,3312.5,3323.0,138155
917,2021-11-03 09:45:00,3309.0,3323.0,3297.52,3323.0,222171
918,2021-11-03 09:30:00,3315.0,3315.0,3308.0,3308.0,4101
919,2021-11-03 09:00:00,3313.79,3315.29,3313.79,3315.29,1262
920,2021-11-03 08:15:00,3309.0224,3309.0224,3309.0224,3309.0224,454
921,2021-11-03 07:45:00,3315.25,3315.25,3315.25,3315.25,678
922,2021-11-03 07:30:00,3316.5,3316.5,3316.5,3316.5,486
923,2021-11-02 20:00:00,3309.0,3309.0,3307.5,3307.5,988
924,2021-11-02 18:00:00,3310.99,3310.99,3310.99,3310.99,1605
925,2021-11-02 17:15:00,3310.2,3310.2,3310.2,3310.2,317
926,2021-11-02 17:00:00,3312.0,3312.0,3309.0,3309.0,882
927,2021-11-02 16:45:00,3312.75,3312.75,3312.0,3312.0,477
928,2021-11-02 16:30:00,3309.41,3312.95,3309.41,3312.95,541
929,2021-11-02 16:15:00,3312.75,3312.75,3312.75,3312.75,28275
930,2021-11-02 16:00:00,3307.51,3313.19,3305.5495,3313.17,252688
931,2021-11-02 15:45:00,3304.18,3307.9322,3299.205,3307.23,102872
932,2021-11-02 15:30:00,3307.745,3307.745,3303.0,3304.39,77914
933,2021-11-02 15:15:00,3305.58,3309.0,3303.235,3308.0,67800
934,2021-11-02 15:00:00,3300.24,3306.9,3297.135,3305.475,69941
935,2021-11-02 14:45:00,3294.0259,3300.575,3292.77,3299.96,54218
936,2021-11-02 14:30:00,3294.9,3296.99,3292.76,3293.515,62020
937,2021-11-02 14:15:00,3298.94,3298.94,3293.84,3294.29,48218
938,2021-11-02 14:00:00,3294.23,3298.76,3292.37,3298.65,37695
939,2021-11-02 13:45:00,3295.56,3297.6,3292.4,3293.7001,42971
940,2021-11-02 13:30:00,3301.66,3302.4499,3295.11,3295.6,59832
941,2021-11-02 13:15:00,3290.61,3302.76,3290.01,3302.0,60079
942,2021-11-02 13:00:00,3293.47,3293.65,3288.11,3289.72,62674
943,2021-11-02 12:45:00,3295.725,3296.0,3290.8201,3292.67,50702
944,2021-11-02 12:30:00,3293.89,3297.9099,3292.225,3295.9,62587
945,2021-11-02 12:15:00,3290.74,3294.5,3289.64,3293.64,60466
946,2021-11-02 12:00:00,3288.51,3292.38,3283.77,3291.425,66592
947,2021-11-02 11:45:00,3294.44,3294.44,3283.55,3288.15,105599
948,2021-11-02 11:30:00,3290.44,3297.85,3288.8,3294.0,91301
949,2021-11-02 11:15:00,3298.88,3299.3313,3288.76,3290.135,110964
950,2021-11-02 11:00:00,3302.57,3307.7721,3296.38,3297.76,110894
951,2021-11-02 10:45:00,3308.3,3308.78,3299.0,3302.41,107787
952,2021-11-02 10:30:00,3312.2301,3313.12,3303.08,3308.02,101319
953,2021-11-02 10:15:00,3321.84,3325.2,3307.0,3310.515,121906
954,2021-11-02 10:00:00,3326.76,3326.77,3311.89,3320.24,129841
955,2021-11-02 09:45:00,3315.01,3331.115,3300.0,3325.74,250452
956,2021-11-02 09:30:00,3317.8,3317.8,3316.0,3316.0,688
957,2021-11-02 09:15:00,3317.0,3317.0,3316.78,3316.78,481
958,2021-11-02 09:00:00,3320.0,3320.0,3317.0,3317.0,5936
959,2021-11-02 08:45:00,3319.0,3320.0,3319.0,3320.0,1006
960,2021-11-02 08:30:00,3318.49,3318.49,3318.2,3318.2,545
961,2021-11-02 08:00:00,3318.88,3318.88,3317.8,3317.8,598
962,2021-11-02 06:00:00,3318.0,3318.0,3318.0,3318.0,333
963,2021-11-02 04:15:00,3319.0,3319.0,3319.0,3319.0,128
